case_id,arm_id,I_coil_A,n_e0,j_wp,p_input_MW,T_i0_keV,is_baseline_point,R,a,availability,discount_rate,lcoe,lcoe_1cfe,p_fus,wall_load,beta,B_axis,B_peak,sigma_wp,eps_cond,wp_side,c_coil,vol_cold,p_cryo,total_capital,magnet_capital,heating_capital,overnight_capital,cas72,fuel,beta_ok,cond_strain_ok,net_positive,peak_field_ok,recirc_ok,sustainment_ok,tbr_ok,wall_load_ok,wp_stress_ok,feasible
20260903-priced-levers:c0375,arm-search-p110,15200000.0,5.5660000000000007e+20,130.0,110.0,16.0,False,12.7,1.3,0.85,0.07,248.53569580178564,243.88483282232787,3908.235051715765,4.453183404296594,0.03304500309263931,8.883116883116882,24.576623376623374,666670861.780332,0.00222223620593444,0.34194016570604413,25.0,123.2022792022792,0.8311576638176639,16486491423.369246,5331595636.363636,581119000.0,16486491423.369246,185751835.99546194,763977.9566911517,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0379,arm-search-p110,15200000.0,5.5660000000000007e+20,130.0,110.0,17.0,False,12.7,1.3,0.85,0.07,223.71807254975607,219.61633956779826,4427.779233032995,5.045170706857896,0.035100743280847106,8.883116883116882,24.576623376623374,666670861.780332,0.00222223620593444,0.34194016570604413,25.0,123.2022792022792,0.8311576638176639,17144901192.554916,5331595636.363636,581119000.0,17144901192.554916,232470673.66338527,865537.9439491497,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0383,arm-search-p110,15200000.0,5.5660000000000007e+20,130.0,110.0,18.0,False,12.7,1.3,0.85,0.07,204.99335120326757,201.3117978485914,4966.731927658177,5.659272766648833,0.03716465790670029,8.883116883116882,24.576623376623374,666670861.780332,0.00222223620593444,0.34194016570604413,25.0,123.2022792022792,0.8311576638176639,17814056590.36604,5331595636.363636,581119000.0,17814056590.36604,284444303.8492627,970891.8883625427,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0384,arm-search-p110,15400000.0,4.048e+20,90.0,110.0,14.63,False,12.7,1.3,0.85,0.07,648.4866330042001,635.3314677610638,1868.4517416416606,2.128981030441063,0.021629406273529467,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,13825082049.04186,5401032000.0,581119000.0,13825082049.04186,49645304.79135421,365243.1148246184,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0388,arm-search-p110,15400000.0,4.048e+20,90.0,110.0,16.0,False,12.7,1.3,0.85,0.07,469.62954094738876,460.2322370819737,2261.7889494834603,2.5771635739870264,0.023636142426052994,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,14394233521.37303,5401032000.0,581119000.0,14394233521.37303,66481517.865606554,442132.2866275419,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0392,arm-search-p110,15400000.0,4.048e+20,90.0,110.0,17.0,False,12.7,1.3,0.85,0.07,395.36519222498225,387.5681246854583,2563.3136045787933,2.9207315969664296,0.02510720359483751,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,14816965361.420815,5401032000.0,581119000.0,14816965361.420815,88548286.84056637,501074.03062285425,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0396,arm-search-p110,15400000.0,4.048e+20,90.0,110.0,18.0,False,12.7,1.3,0.85,0.07,342.15623279349273,335.47541095564355,2875.400809132425,3.276334968212337,0.02658355716328706,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,15244444116.538975,5401032000.0,581119000.0,15244444116.538975,104666629.89918572,562080.5314318739,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0385,arm-search-p110,15400000.0,4.554e+20,90.0,110.0,14.63,False,12.7,1.3,0.85,0.07,463.22962903881097,453.96655179311045,2282.5467995583344,2.6008158139979556,0.02424106017673563,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,14423678677.959518,5401032000.0,581119000.0,14423678677.959518,67371919.626864,446190.01081138826,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0389,arm-search-p110,15400000.0,4.554e+20,90.0,110.0,16.0,False,12.7,1.3,0.85,0.07,359.3592896484516,352.3178090959026,2761.8466532083125,3.146947284012492,0.02648915951508351,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,15089982629.647242,5401032000.0,581119000.0,15089982629.647242,98800038.68648551,539883.0763482534,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0393,arm-search-p110,15400000.0,4.554e+20,90.0,110.0,17.0,False,12.7,1.3,0.85,0.07,311.8602379773728,305.848371520516,3129.6089339988107,3.5659888370080144,0.0281374774026424,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,15586163127.157204,5401032000.0,581119000.0,15586163127.157204,127541920.05141753,611772.8864821286,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0397,arm-search-p110,15400000.0,4.554e+20,90.0,110.0,18.0,False,12.7,1.3,0.85,0.07,276.10937549949887,270.8486267442093,3510.60405665549,4.0001083653582405,0.029791990233167184,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,16088926665.205349,5401032000.0,581119000.0,16088926665.205349,150208567.61610207,686249.4395719334,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0386,arm-search-p110,15400000.0,5.06e+20,90.0,110.0,14.63,False,12.7,1.3,0.85,0.07,365.3609293473814,358.193567132655,2725.3631229489465,3.105376639122585,0.026839612876848863,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,15040101681.472809,5401032000.0,581119000.0,15040101681.472809,96914955.457349,532751.311617728,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0390,arm-search-p110,15400000.0,5.06e+20,90.0,110.0,16.0,False,12.7,1.3,0.85,0.07,294.78115311072025,289.1282990435877,3296.333122469577,3.7559603661940306,0.029327794511275943,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,15807474654.002672,5401032000.0,581119000.0,15807474654.002672,137458959.23203483,644363.9674057204,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0394,arm-search-p110,15400000.0,5.06e+20,90.0,110.0,17.0,False,12.7,1.3,0.85,0.07,261.0479125976433,256.1324377162021,3734.804030084626,4.255569868493794,0.031152452947863275,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,16380125255.967167,5401032000.0,581119000.0,16380125255.967167,174186282.36009154,730075.8305960366,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0398,arm-search-p110,15400000.0,5.06e+20,90.0,110.0,18.0,False,12.7,1.3,0.85,0.07,234.80652386549463,230.44414091215592,4189.432217457127,4.7735895557293055,0.03298422364884674,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,16961370074.944067,5401032000.0,581119000.0,16961370074.944067,204499757.78715166,818946.1029944598,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0387,arm-search-p110,15400000.0,5.5660000000000007e+20,90.0,110.0,14.63,False,12.7,1.3,0.85,0.07,304.8709861168083,299.00607210138276,3194.8681329509322,3.6403475124473776,0.02942620402089835,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,15673041139.184177,5401032000.0,581119000.0,15673041139.184177,131422045.0051185,624529.690720107,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0391,arm-search-p110,15400000.0,5.5660000000000007e+20,90.0,110.0,16.0,False,12.7,1.3,0.85,0.07,252.8373213786561,248.0950291208753,3862.7904697794525,4.401402215239108,0.03215330856591759,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,16544954971.703726,5401032000.0,581119000.0,16544954971.703726,182720629.22663572,755094.4943632793,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0395,arm-search-p110,15400000.0,5.5660000000000007e+20,90.0,110.0,17.0,False,12.7,1.3,0.85,0.07,227.2815065236425,223.1037702812794,4376.114389505096,4.986301928307074,0.03415347506561001,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,17196808523.23139,5401032000.0,581119000.0,17196808523.23139,228679439.51522082,855438.5509830372,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0399,arm-search-p110,15400000.0,5.5660000000000007e+20,90.0,110.0,18.0,False,12.7,1.3,0.85,0.07,206.89931391214472,203.15315872735803,4908.761867730754,5.593219598044875,0.03616168177387322,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,17859450552.306103,5401032000.0,581119000.0,17859450552.306103,267745448.38814756,959559.9578756152,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0400,arm-search-p110,15400000.0,4.048e+20,118.8271604938272,110.0,14.63,False,12.7,1.3,0.85,0.07,648.1831085452799,635.0342805838072,1868.4517416416606,2.128981030441063,0.021629406273529467,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,13823084920.824072,5401032000.0,581119000.0,13823084920.824072,49645304.79135421,365243.1148246184,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0404,arm-search-p110,15400000.0,4.048e+20,118.8271604938272,110.0,16.0,False,12.7,1.3,0.85,0.07,469.4622133801349,460.06839001083557,2261.7889494834603,2.5771635739870264,0.023636142426052994,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,14392233567.864353,5401032000.0,581119000.0,14392233567.864353,66481517.865606554,442132.2866275419,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0408,arm-search-p110,15400000.0,4.048e+20,118.8271604938272,110.0,17.0,False,12.7,1.3,0.85,0.07,395.24398609241985,387.44942630329973,2563.3136045787933,2.9207315969664296,0.02510720359483751,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,14814963948.596432,5401032000.0,581119000.0,14814963948.596432,88548286.84056637,501074.03062285425,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0412,arm-search-p110,15400000.0,4.048e+20,118.8271604938272,110.0,18.0,False,12.7,1.3,0.85,0.07,342.06343806190415,335.3845318259278,2875.400809132425,3.276334968212337,0.02658355716328706,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,15242441547.346008,5401032000.0,581119000.0,15242441547.346008,104666629.89918572,562080.5314318739,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0401,arm-search-p110,15400000.0,4.554e+20,118.8271604938272,110.0,14.63,False,12.7,1.3,0.85,0.07,463.0664669561585,453.8067830135706,2282.5467995583344,2.6008158139979556,0.02424106017673563,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,14421678609.405272,5401032000.0,581119000.0,14421678609.405272,67371919.626864,446190.01081138826,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0405,arm-search-p110,15400000.0,4.554e+20,118.8271604938272,110.0,16.0,False,12.7,1.3,0.85,0.07,359.25768091430945,352.218299512141,2761.8466532083125,3.146947284012492,0.02648915951508351,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,15087980449.029284,5401032000.0,581119000.0,15087980449.029284,98800038.68648551,539883.0763482534,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0409,arm-search-p110,15400000.0,4.554e+20,118.8271604938272,110.0,17.0,False,12.7,1.3,0.85,0.07,311.7826402394461,305.7723686169589,3129.6089339988107,3.5659888370080144,0.0281374774026424,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,15584159792.70487,5401032000.0,581119000.0,15584159792.70487,127541920.05141753,611772.8864821286,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0413,arm-search-p110,15400000.0,4.554e+20,118.8271604938272,110.0,18.0,False,12.7,1.3,0.85,0.07,276.0476693158427,270.78818577806936,3510.60405665549,4.0001083653582405,0.029791990233167184,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,16086922388.572083,5401032000.0,581119000.0,16086922388.572083,150208567.61610207,686249.4395719334,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0402,arm-search-p110,15400000.0,5.06e+20,118.8271604938272,110.0,14.63,False,12.7,1.3,0.85,0.07,365.25616201340273,358.09096476163137,2725.3631229489465,3.105376639122585,0.026839612876848863,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,15038099632.934221,5401032000.0,581119000.0,15038099632.934221,96914955.457349,532751.311617728,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0406,arm-search-p110,15400000.0,5.06e+20,118.8271604938272,110.0,16.0,False,12.7,1.3,0.85,0.07,294.71134045699387,289.05991963892563,3296.333122469577,3.7559603661940306,0.029327794511275943,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,15805470881.420448,5401032000.0,581119000.0,15805470881.420448,137458959.23203483,644363.9674057204,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0410,arm-search-p110,15400000.0,5.06e+20,118.8271604938272,110.0,17.0,False,12.7,1.3,0.85,0.07,260.9928524052009,256.07850209853785,3734.804030084626,4.255569868493794,0.031152452947863275,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,16378120510.332895,5401032000.0,581119000.0,16378120510.332895,174186282.36009154,730075.8305960366,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0414,arm-search-p110,15400000.0,5.06e+20,118.8271604938272,110.0,18.0,False,12.7,1.3,0.85,0.07,234.7616809174241,230.40021158102607,4189.432217457127,4.7735895557293055,0.03298422364884674,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,16959364519.878187,5401032000.0,581119000.0,16959364519.878187,204499757.78715166,818946.1029944598,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
